,Country Name,Country Code,Indicator Name,Year,Percentage
2865,Sao Tome and Principe,STP,% of rural population using drinking water services,2019,73.7
2866,Sao Tome and Principe,STP,% of urban population using drinking water services,2019,79.8
2867,Senegal,SEN,% of total population using drinking water services,2019,83.7
2868,Senegal,SEN,% of rural population using drinking water services,2019,73.4
2869,Senegal,SEN,% of urban population using drinking water services,2019,95.0
2870,Sierra Leone,SLE,% of total population using drinking water services,2019,62.6
2871,Sierra Leone,SLE,% of rural population using drinking water services,2019,51.3
2872,Sierra Leone,SLE,% of urban population using drinking water services,2019,77.9
2873,Somalia,SOM,% of total population using drinking water services,2019,54.9
2874,Somalia,SOM,% of rural population using drinking water services,2019,35.5
2875,Somalia,SOM,% of urban population using drinking water services,2019,78.2
2876,South Africa,ZAF,% of total population using drinking water services,2019,93.5
2877,South Africa,ZAF,% of rural population using drinking water services,2019,82.5
2878,South Africa,ZAF,% of urban population using drinking water services,2019,99.0
2879,Sudan,SDN,% of total population using drinking water services,2019,60.4
2880,Sudan,SDN,% of rural population using drinking water services,2019,53.2
2881,Sudan,SDN,% of urban population using drinking water services,2019,73.8
2882,Tanzania,TZA,% of total population using drinking water services,2019,60.4
2883,Tanzania,TZA,% of rural population using drinking water services,2019,45.4
2884,Tanzania,TZA,% of urban population using drinking water services,2019,88.8
2885,Togo,TGO,% of total population using drinking water services,2019,68.4
2886,Togo,TGO,% of rural population using drinking water services,2019,52.1
2887,Togo,TGO,% of urban population using drinking water services,2019,90.6
2888,Tunisia,TUN,% of total population using drinking water services,2019,97.0
2889,Tunisia,TUN,% of rural population using drinking water services,2019,92.2
2890,Tunisia,TUN,% of urban population using drinking water services,2019,99.2
2891,Uganda,UGA,% of total population using drinking water services,2019,54.2
2892,Uganda,UGA,% of rural population using drinking water services,2019,46.5
2893,Uganda,UGA,% of urban population using drinking water services,2019,78.3
2894,Zambia,ZMB,% of total population using drinking water services,2019,64.6
2895,Zambia,ZMB,% of rural population using drinking water services,2019,47.3
2896,Zambia,ZMB,% of urban population using drinking water services,2019,86.6
2897,Zimbabwe,ZWE,% of total population using drinking water services,2019,63.1
2898,Zimbabwe,ZWE,% of rural population using drinking water services,2019,48.9
2899,Zimbabwe,ZWE,% of urban population using drinking water services,2019,93.0
2900,Algeria,DZA,% of total population using drinking water services,2020,94.4
2901,Algeria,DZA,% of rural population using drinking water services,2020,90.0
2902,Algeria,DZA,% of urban population using drinking water services,2020,96.0
2903,Angola,AGO,% of total population using drinking water services,2020,57.2
2904,Angola,AGO,% of rural population using drinking water services,2020,27.8
2905,Angola,AGO,% of urban population using drinking water services,2020,71.7
2906,Benin,BEN,% of total population using drinking water services,2020,65.4
2907,Benin,BEN,% of rural population using drinking water services,2020,58.1
2908,Benin,BEN,% of urban population using drinking water services,2020,73.3
2909,Botswana,BWA,% of total population using drinking water services,2020,92.2
2910,Botswana,BWA,% of rural population using drinking water services,2020,79.0
2911,Botswana,BWA,% of urban population using drinking water services,2020,97.6
2912,Burkina Faso,BFA,% of total population using drinking water services,2020,47.2
2913,Burkina Faso,BFA,% of rural population using drinking water services,2020,32.7
2914,Burkina Faso,BFA,% of urban population using drinking water services,2020,80.1
2915,Burundi,BDI,% of total population using drinking water services,2020,62.2
2916,Burundi,BDI,% of rural population using drinking water services,2020,57.7
2917,Burundi,BDI,% of urban population using drinking water services,2020,90.7
2918,Cabo Verde,CPV,% of total population using drinking water services,2020,88.8
2919,Cabo Verde,CPV,% of rural population using drinking water services,2020,80.1
2920,Cabo Verde,CPV,% of urban population using drinking water services,2020,93.1
2921,Cameroon,CMR,% of total population using drinking water services,2020,65.7
2922,Cameroon,CMR,% of rural population using drinking water services,2020,43.5
2923,Cameroon,CMR,% of urban population using drinking water services,2020,82.1
2924,Central African Republic,CAF,% of total population using drinking water services,2020,37.2
2925,Central African Republic,CAF,% of rural population using drinking water services,2020,28.1
2926,Central African Republic,CAF,% of urban population using drinking water services,2020,49.7
2927,Chad,TCD,% of total population using drinking water services,2020,46.2
2928,Chad,TCD,% of rural population using drinking water services,2020,37.6
2929,Chad,TCD,% of urban population using drinking water services,2020,74.2
2930,"Congo, Dem. Rep.",COD,% of total population using drinking water services,2020,46.0
2931,"Congo, Dem. Rep.",COD,% of rural population using drinking water services,2020,22.0
2932,"Congo, Dem. Rep.",COD,% of urban population using drinking water services,2020,74.5
2933,"Congo, Rep.",COG,% of total population using drinking water services,2020,73.8
2934,"Congo, Rep.",COG,% of rural population using drinking water services,2020,45.7
2935,"Congo, Rep.",COG,% of urban population using drinking water services,2020,87.1
2936,Cote d'Ivoire,CIV,% of total population using drinking water services,2020,70.9
2937,Cote d'Ivoire,CIV,% of rural population using drinking water services,2020,55.7
2938,Cote d'Ivoire,CIV,% of urban population using drinking water services,2020,85.1
2939,Djibouti,DJI,% of total population using drinking water services,2020,76.0
2940,Djibouti,DJI,% of rural population using drinking water services,2020,47.3
2941,Djibouti,DJI,% of urban population using drinking water services,2020,84.1
2942,"Egypt, Arab Rep.",EGY,% of total population using drinking water services,2020,99.4
2943,"Egypt, Arab Rep.",EGY,% of rural population using drinking water services,2020,99.3
2944,"Egypt, Arab Rep.",EGY,% of urban population using drinking water services,2020,99.6
2945,Eswatini,SWZ,% of total population using drinking water services,2020,70.8
2946,Eswatini,SWZ,% of rural population using drinking water services,2020,62.5
2947,Eswatini,SWZ,% of urban population using drinking water services,2020,96.7
2948,Ethiopia,ETH,% of total population using drinking water services,2020,49.6
2949,Ethiopia,ETH,% of rural population using drinking water services,2020,40.0
2950,Ethiopia,ETH,% of urban population using drinking water services,2020,84.2
2951,Gabon,GAB,% of total population using drinking water services,2020,85.3
2952,Gabon,GAB,% of rural population using drinking water services,2020,44.7
2953,Gabon,GAB,% of urban population using drinking water services,2020,89.8
2954,"Gambia, The",GMB,% of total population using drinking water services,2020,80.9
2955,"Gambia, The",GMB,% of rural population using drinking water services,2020,69.2
2956,"Gambia, The",GMB,% of urban population using drinking water services,2020,88.0
2957,Ghana,GHA,% of total population using drinking water services,2020,85.8
2958,Ghana,GHA,% of rural population using drinking water services,2020,71.9
2959,Ghana,GHA,% of urban population using drinking water services,2020,96.1
2960,Guinea,GIN,% of total population using drinking water services,2020,64.0
2961,Guinea,GIN,% of rural population using drinking water services,2020,50.7
2962,Guinea,GIN,% of urban population using drinking water services,2020,86.6
2963,Guinea-Bissau,GNB,% of total population using drinking water services,2020,59.0
2964,Guinea-Bissau,GNB,% of rural population using drinking water services,2020,49.8
2965,Guinea-Bissau,GNB,% of urban population using drinking water services,2020,70.6
2966,Kenya,KEN,% of total population using drinking water services,2020,61.6
2967,Kenya,KEN,% of rural population using drinking water services,2020,51.8
2968,Kenya,KEN,% of urban population using drinking water services,2020,87.0
2969,Lesotho,LSO,% of total population using drinking water services,2020,72.2
2970,Lesotho,LSO,% of rural population using drinking water services,2020,63.7
2971,Lesotho,LSO,% of urban population using drinking water services,2020,93.0
2972,Liberia,LBR,% of total population using drinking water services,2020,75.3
2973,Liberia,LBR,% of rural population using drinking water services,2020,64.1
2974,Liberia,LBR,% of urban population using drinking water services,2020,85.5
2975,Libya,LBY,% of total population using drinking water services,2020,99.9
2976,Madagascar,MDG,% of total population using drinking water services,2020,53.4
2977,Madagascar,MDG,% of rural population using drinking water services,2020,36.4
2978,Madagascar,MDG,% of urban population using drinking water services,2020,80.5
